A,label
28.28,stress
27.83,stress
27.33,stress
26.74,stress
25.93,stress
24.73,stress
23.02,stress
20.75,stress
18.05,stress
15.12,stress
12.11,stress
9.08,stress
5.95,stress
2.55,stress
8.72,stress
16.77,stress
22.77,stress
27.02,stress
29.85,stress
31.45,stress
31.91,stress
31.31,stress
29.91,stress
28.11,stress
26.38,stress
25.13,stress
24.6,stress
24.76,stress
25.38,stress
26.19,stress
26.9,stress
27.35,stress
27.42,stress
27.02,stress
26.08,stress
24.58,stress
22.56,stress
20.1,stress
17.34,stress
14.31,stress
10.98,stress
7.27,stress
3.14,stress
2.87,stress
12.57,stress
19.93,stress
25.22,stress
28.95,stress
31.56,stress
33.34,stress
34.45,stress
34.99,stress
35.05,stress
34.78,stress
34.33,stress
33.81,stress
33.32,stress
32.92,stress
32.65,stress
32.52,stress
32.49,stress
32.44,stress
32.2,stress
31.58,stress
30.39,stress
28.54,stress
26.06,stress
23.09,stress
19.85,stress
16.58,stress
13.4,stress
10.31,stress
7.14,stress
3.67,stress
5.52,stress
15.32,stress
23.15,stress
29.02,stress
33.04,stress
35.4,stress
36.4,stress
36.45,stress
36.0,stress
35.45,stress
35.12,stress
35.14,stress
35.53,stress
36.16,stress
36.89,stress
37.56,stress
38.09,stress
38.45,stress
38.67,stress
38.75,stress
38.61,stress
38.13,stress
37.15,stress
35.65,stress
33.74,stress
31.71,stress
29.85,stress
28.36,stress
27.19,stress
26.07,stress
24.66,stress
22.76,stress
20.39,stress
17.77,stress
15.21,stress
12.95,stress
11.0,stress
9.11,stress
6.9,stress
3.9,stress
3.63,stress
6.77,stress
9.41,stress
11.77,stress
14.05,stress
16.28,stress
18.42,stress
20.39,stress
22.21,stress
23.97,stress
25.77,stress
27.64,stress
29.4,stress
30.79,stress
31.49,stress
31.26,stress
30.01,stress
27.8,stress
24.79,stress
21.19,stress
17.27,stress
13.23,stress
9.31,stress
5.69,stress
2.51,stress
3.4,stress
12.2,stress
18.93,stress
23.65,stress
26.55,stress
27.82,stress
27.71,stress
26.61,stress
25.0,stress
23.44,stress
22.34,stress
21.92,stress
22.11,stress
22.68,stress
23.39,stress
24.08,stress
24.71,stress
25.28,stress
25.73,stress
25.87,stress
25.41,stress
24.11,stress
21.86,stress
18.85,stress
15.46,stress
12.15,stress
9.22,stress
6.71,stress
4.38,stress
1.87,stress
9.26,stress
18.46,stress
25.68,stress
30.8,stress
33.92,stress
35.26,stress
35.13,stress
33.93,stress
32.1,stress
30.2,stress
28.72,stress
27.98,stress
28.03,stress
28.61,stress
29.33,stress
29.73,stress
29.53,stress
28.64,stress
27.17,stress
25.33,stress
23.33,stress
21.32,stress
19.32,stress
