A,label
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.01,normal
0.01,normal
0.0,normal
-0.03,normal
-0.05,normal
-0.05,normal
0.0,normal
0.13,normal
0.36,normal
-34.94,normal
-92.44,normal
-149.16,normal
-205.23,normal
-260.37,normal
-313.74,normal
-363.87,normal
-409.82,normal
-450.88,normal
-486.46,normal
-515.68,normal
-537.14,normal
-549.1,normal
-549.8,normal
-538.16,normal
-513.95,normal
-478.36,normal
-433.51,normal
-382.02,normal
-326.52,normal
-269.28,normal
-212.0,normal
-155.96,normal
-102.17,normal
-51.52,normal
-4.97,normal
0.14,normal
-5.97,normal
-11.49,normal
-16.22,normal
-20.03,normal
-22.84,normal
-24.62,normal
-25.45,normal
-25.43,normal
-24.71,normal
-23.43,normal
-21.74,normal
-19.78,normal
-17.65,normal
-15.42,normal
-13.11,normal
-10.77,normal
-8.41,normal
-6.03,normal
-3.62,normal
-1.16,normal
0.41,normal
-0.67,normal
-1.54,normal
-2.24,normal
-2.78,normal
-3.18,normal
-3.46,normal
-3.63,normal
-3.71,normal
-3.71,normal
-3.63,normal
-3.48,normal
-3.3,normal
-3.08,normal
-2.85,normal
-2.6,normal
-2.38,normal
-2.18,normal
-2.03,normal
-1.95,normal
-1.96,normal
-2.08,normal
-2.3,normal
-2.63,normal
-3.05,normal
-3.55,normal
-4.13,normal
-4.78,normal
-5.51,normal
-6.31,normal
-7.17,normal
-8.06,normal
-8.93,normal
-9.74,normal
-10.44,normal
-11.03,normal
-11.52,normal
-11.95,normal
-12.35,normal
-12.72,normal
-13.05,normal
-13.32,normal
-13.5,normal
-13.55,normal
-13.53,normal
-13.48,normal
-13.52,normal
-13.75,normal
-14.22,normal
-14.91,normal
-15.75,normal
-16.64,normal
-17.53,normal
-18.45,normal
-19.55,normal
-21.03,normal
-23.07,normal
-25.72,normal
-28.92,normal
-32.42,normal
-35.99,normal
-39.43,normal
-42.81,normal
-46.4,normal
-50.61,normal
-55.79,normal
-62.08,normal
-69.3,normal
-76.98,normal
-84.62,normal
-91.87,normal
-98.78,normal
-105.78,normal
-113.54,normal
-122.67,normal
-133.42,normal
-145.59,normal
-158.59,normal
-171.77,normal
-184.66,normal
-197.23,normal
-209.85,normal
-223.14,normal
-237.97,normal
-255.26,normal
-275.87,normal
-300.09,normal
-327.12,normal
-354.6,normal
-378.79,normal
-395.51,normal
-401.41,normal
-395.34,normal
-378.53,normal
-354.07,normal
-325.58,normal
-295.91,normal
-266.61,normal
-238.23,normal
-210.95,normal
-185.13,normal
-161.48,normal
-140.55,normal
-122.44,normal
-106.58,normal
-92.08,normal
-78.18,normal
-64.54,normal
-51.41,normal
-39.35,normal
-28.97,normal
-20.5,normal
-13.71,normal
-7.89,normal
-2.16,normal
-3.08,normal
-8.37,normal
-12.66,normal
-15.45,normal
-16.42,normal
-15.39,normal
-12.45,normal
-7.92,normal
-2.31,normal
-0.7,normal
-4.34,normal
-8.04,normal
-12.06,normal
-16.56,normal
-21.45,normal
-26.11,normal
-29.71,normal
-31.3,normal
-30.38,normal
-26.96,normal
-21.62,normal
-15.22,normal
-8.56,normal
-2.19,normal
-1.67,normal
