A,label
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.01,normal
0.01,normal
0.0,normal
-0.03,normal
-0.05,normal
-0.05,normal
0.0,normal
0.13,normal
0.36,normal
-34.94,normal
-92.44,normal
-149.16,normal
-205.23,normal
-260.37,normal
-313.74,normal
-363.86,normal
-409.81,normal
-450.87,normal
-486.44,normal
-515.65,normal
-537.11,normal
-549.06,normal
-549.76,normal
-538.11,normal
-513.9,normal
-478.31,normal
-433.45,normal
-381.96,normal
-326.46,normal
-269.21,normal
-211.93,normal
-155.89,normal
-102.1,normal
-51.44,normal
-4.88,normal
-4.87,normal
-10.37,normal
-15.12,normal
-19.01,normal
-21.96,normal
-23.98,normal
-25.11,normal
-25.44,normal
-25.11,normal
-24.23,normal
-22.92,normal
-21.28,normal
-19.41,normal
-17.33,normal
-15.09,normal
-12.73,normal
-10.27,normal
-7.74,normal
-5.13,normal
-2.46,normal
0.27,normal
0.22,normal
-0.24,normal
-0.65,normal
-0.99,normal
-1.29,normal
-1.53,normal
-1.76,normal
-2.0,normal
-2.26,normal
-2.55,normal
-2.88,normal
-3.23,normal
-3.61,normal
-3.98,normal
-4.35,normal
-4.71,normal
-5.04,normal
-5.34,normal
-5.62,normal
-5.87,normal
-6.1,normal
-6.32,normal
-6.53,normal
-6.73,normal
-6.92,normal
-7.07,normal
-7.19,normal
-7.27,normal
-7.3,normal
-7.27,normal
-7.17,normal
-7.01,normal
-6.81,normal
-6.57,normal
-6.31,normal
-6.06,normal
-5.83,normal
-5.63,normal
-5.49,normal
-5.4,normal
-5.37,normal
-5.4,normal
-5.46,normal
-5.54,normal
-5.6,normal
-5.65,normal
-5.68,normal
-5.72,normal
-5.81,normal
-6.0,normal
-6.3,normal
-6.75,normal
-7.33,normal
-7.99,normal
-8.72,normal
-9.49,normal
-10.3,normal
-11.16,normal
-12.07,normal
-13.0,normal
-13.9,normal
-14.7,normal
-15.32,normal
-15.74,normal
-15.96,normal
-16.08,normal
-16.23,normal
-16.55,normal
-17.12,normal
-17.98,normal
-19.06,normal
-20.29,normal
-21.6,normal
-23.01,normal
-24.65,normal
-26.72,normal
-29.38,normal
-32.68,normal
-36.45,normal
-40.4,normal
-44.15,normal
-47.45,normal
-50.26,normal
-52.9,normal
-55.82,normal
-59.5,normal
-64.21,normal
-69.83,normal
-75.94,normal
-82.0,normal
-87.63,normal
-92.86,normal
-98.2,normal
-104.45,normal
-112.34,normal
-122.25,normal
-133.97,normal
-146.89,normal
-160.22,normal
-173.36,normal
-186.18,normal
-199.0,normal
-212.46,normal
-227.46,normal
-244.99,normal
-266.05,normal
-291.1,normal
-319.4,normal
-348.45,normal
-374.07,normal
-391.37,normal
-396.38,normal
-387.56,normal
-366.46,normal
-337.13,normal
-304.49,normal
-272.62,normal
-243.71,normal
-218.12,normal
-195.22,normal
-174.43,normal
-155.62,normal
-138.96,normal
-124.42,normal
-111.39,normal
-98.81,normal
-85.75,normal
-71.89,normal
-57.77,normal
-44.55,normal
-33.35,normal
-24.61,normal
-17.86,normal
-12.06,normal
-6.2,normal
0.07,normal
-2.92,normal
-5.97,normal
-6.92,normal
-5.13,normal
