A,label
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.01,normal
0.01,normal
0.0,normal
-0.03,normal
-0.05,normal
-0.05,normal
0.0,normal
0.13,normal
0.36,normal
-34.94,normal
-92.44,normal
-149.16,normal
-205.23,normal
-260.37,normal
-313.74,normal
-363.86,normal
-409.81,normal
-450.87,normal
-486.44,normal
-515.65,normal
-537.11,normal
-549.06,normal
-549.75,normal
-538.11,normal
-513.89,normal
-478.3,normal
-433.44,normal
-381.95,normal
-326.45,normal
-269.2,normal
-211.92,normal
-155.87,normal
-102.09,normal
-51.43,normal
-4.87,normal
-5.58,normal
-11.19,normal
-16.02,normal
-19.93,normal
-22.85,normal
-24.76,normal
-25.73,normal
-25.85,normal
-25.26,normal
-24.08,normal
-22.46,normal
-20.52,normal
-18.35,normal
-16.02,normal
-13.56,normal
-11.03,normal
-8.46,normal
-5.85,normal
-3.23,normal
-0.6,normal
0.08,normal
-1.09,normal
-2.34,normal
-3.59,normal
-4.79,normal
-5.88,normal
-6.82,normal
-7.59,normal
-8.24,normal
-8.82,normal
-9.37,normal
-9.89,normal
-10.38,normal
-10.8,normal
-11.15,normal
-11.45,normal
-11.76,normal
-12.19,normal
-12.81,normal
-13.67,normal
-14.75,normal
-15.94,normal
-17.13,normal
-18.24,normal
-19.31,normal
-20.44,normal
-21.86,normal
-23.79,normal
-26.29,normal
-29.29,normal
-32.55,normal
-35.74,normal
-38.66,normal
-41.31,normal
-43.99,normal
-47.15,normal
-51.24,normal
-56.5,normal
-62.8,normal
-69.69,normal
-76.59,normal
-83.05,normal
-89.06,normal
-95.05,normal
-101.75,normal
-109.9,normal
-119.89,normal
-131.54,normal
-144.25,normal
-157.18,normal
-169.69,normal
-181.6,normal
-193.23,normal
-205.29,normal
-218.72,normal
-234.59,normal
-253.85,normal
-276.84,normal
-302.78,normal
-329.24,normal
-352.36,normal
-367.76,normal
-371.97,normal
-363.82,normal
-344.89,normal
-318.84,normal
-289.87,normal
-261.22,normal
-234.34,normal
-209.23,normal
-185.38,normal
-162.76,normal
-142.01,normal
-124.05,normal
-109.28,normal
-97.2,normal
-86.52,normal
-75.86,normal
-64.4,normal
-52.28,normal
-40.53,normal
-30.47,normal
-23.1,normal
-18.67,normal
-16.64,normal
-15.87,normal
-15.11,normal
-13.35,normal
-10.07,normal
-5.38,normal
0.15,normal
-0.92,normal
-2.68,normal
-2.48,normal
-0.81,normal
-1.77,normal
-2.8,normal
0.42,normal
-2.52,normal
-6.08,normal
-11.33,normal
-19.02,normal
-28.83,normal
-39.27,normal
-48.18,normal
-53.57,normal
-54.36,normal
-50.69,normal
-43.65,normal
-34.55,normal
-24.3,normal
-13.21,normal
-1.36,normal
-14.09,normal
-27.09,normal
-28.13,normal
-15.85,normal
-32.63,normal
-65.94,normal
-95.7,normal
-119.44,normal
-135.75,normal
-144.28,normal
-145.44,normal
-140.14,normal
-129.53,normal
-115.17,normal
-98.84,normal
-82.33,normal
-67.08,normal
-54.02,normal
-43.52,normal
-35.69,normal
-30.67,normal
-28.63,normal
-29.79,normal
-34.2,normal
-41.55,normal
-51.17,normal
-61.92,normal
-72.17,normal
