A,label
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.01,normal
0.01,normal
0.0,normal
-0.03,normal
-0.05,normal
-0.05,normal
0.0,normal
0.13,normal
0.36,normal
-34.94,normal
-92.44,normal
-149.16,normal
-205.23,normal
-260.37,normal
-313.74,normal
-363.86,normal
-409.81,normal
-450.87,normal
-486.44,normal
-515.65,normal
-537.11,normal
-549.06,normal
-549.76,normal
-538.11,normal
-513.89,normal
-478.3,normal
-433.44,normal
-381.95,normal
-326.45,normal
-269.2,normal
-211.92,normal
-155.87,normal
-102.09,normal
-51.43,normal
-4.87,normal
-5.66,normal
-11.49,normal
-16.53,normal
-20.61,normal
-23.62,normal
-25.54,normal
-26.41,normal
-26.32,normal
-25.43,normal
-23.9,normal
-21.9,normal
-19.6,normal
-17.14,normal
-14.62,normal
-12.11,normal
-9.66,normal
-7.3,normal
-5.02,normal
-2.8,normal
-0.6,normal
-0.78,normal
-2.88,normal
-4.78,normal
-6.54,normal
-8.21,normal
-9.86,normal
-11.53,normal
-13.22,normal
-14.86,normal
-16.36,normal
-17.66,normal
-18.76,normal
-19.82,normal
-21.08,normal
-22.8,normal
-25.13,normal
-28.07,normal
-31.39,normal
-34.79,normal
-37.96,normal
-40.81,normal
-43.45,normal
-46.26,normal
-49.68,normal
-54.02,normal
-59.29,normal
-65.21,normal
-71.3,normal
-77.14,normal
-82.62,normal
-88.08,normal
-94.17,normal
-101.67,normal
-111.07,normal
-122.37,normal
-135.06,normal
-148.38,normal
-161.61,normal
-174.39,normal
-186.83,normal
-199.49,normal
-213.17,normal
-228.83,normal
-247.46,normal
-269.7,normal
-295.3,normal
-322.53,normal
-348.11,normal
-367.78,normal
-377.57,normal
-375.28,normal
-361.33,normal
-338.57,normal
-311.09,normal
-282.65,normal
-255.65,normal
-230.9,normal
-208.25,normal
-187.44,normal
-168.58,normal
-152.03,normal
-137.89,normal
-125.76,normal
-114.71,normal
-103.75,normal
-92.41,normal
-80.88,normal
-69.93,normal
-60.5,normal
-53.2,normal
-48.01,normal
-44.34,normal
-41.19,normal
-37.56,normal
-32.75,normal
-26.51,normal
-18.99,normal
-10.66,normal
-1.98,normal
-2.35,normal
-6.33,normal
-10.47,normal
-14.3,normal
-17.21,normal
-18.7,normal
-18.43,normal
-16.34,normal
-12.66,normal
-7.79,normal
-2.25,normal
-1.64,normal
-4.34,normal
-7.17,normal
-10.31,normal
-13.94,normal
-18.08,normal
-22.49,normal
-26.65,normal
-29.93,normal
-31.83,normal
-32.04,normal
-30.58,normal
-27.67,normal
-23.68,normal
-18.96,normal
-13.82,normal
-8.47,normal
-3.04,normal
-0.95,normal
-3.01,normal
-5.43,normal
-8.22,normal
-11.33,normal
-14.68,normal
-18.17,normal
-21.57,normal
-24.5,normal
-26.47,normal
-26.93,normal
-25.54,normal
-22.28,normal
-17.43,normal
-11.54,normal
-5.27,normal
-1.23,normal
-4.01,normal
-6.85,normal
-9.65,normal
-12.36,normal
-15.01,normal
-17.77,normal
-20.86,normal
-24.41,normal
-28.4,normal
-32.56,normal
-36.47,normal
-39.55,normal
-41.34,normal
-41.52,normal
-40.0,normal
-36.93,normal
