A,label
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.0,normal
0.01,normal
0.01,normal
0.0,normal
-0.03,normal
-0.05,normal
-0.05,normal
0.0,normal
0.13,normal
0.36,normal
-34.94,normal
-92.44,normal
-149.16,normal
-205.23,normal
-260.37,normal
-313.74,normal
-363.87,normal
-409.83,normal
-450.9,normal
-486.48,normal
-515.71,normal
-537.18,normal
-549.15,normal
-549.86,normal
-538.23,normal
-514.02,normal
-478.44,normal
-433.6,normal
-382.11,normal
-326.62,normal
-269.38,normal
-212.1,normal
-156.06,normal
-102.29,normal
-51.63,normal
-5.09,normal
-3.55,normal
-9.33,normal
-14.45,normal
-18.75,normal
-22.12,normal
-24.5,normal
-25.89,normal
-26.37,normal
-26.05,normal
-25.05,normal
-23.53,normal
-21.62,normal
-19.45,normal
-17.11,normal
-14.67,normal
-12.17,normal
-9.66,normal
-7.16,normal
-4.67,normal
-2.19,normal
0.31,normal
0.49,normal
-0.43,normal
-1.31,normal
-2.16,normal
-2.93,normal
-3.62,normal
-4.22,normal
-4.71,normal
-5.12,normal
-5.5,normal
-5.88,normal
-6.27,normal
-6.68,normal
-7.07,normal
-7.4,normal
-7.62,normal
-7.7,normal
-7.64,normal
-7.49,normal
-7.3,normal
-7.11,normal
-7.01,normal
-6.99,normal
-7.06,normal
-7.2,normal
-7.44,normal
-7.81,normal
-8.39,normal
-9.25,normal
-10.43,normal
-11.94,normal
-13.66,normal
-15.44,normal
-17.12,normal
-18.62,normal
-19.98,normal
-21.35,normal
-22.96,normal
-25.0,normal
-27.54,normal
-30.46,normal
-33.53,normal
-36.49,normal
-39.23,normal
-41.88,normal
-44.78,normal
-48.38,normal
-53.05,normal
-58.86,normal
-65.53,normal
-72.55,normal
-79.41,normal
-85.84,normal
-92.04,normal
-98.58,normal
-106.22,normal
-115.57,normal
-126.76,normal
-139.39,normal
-152.73,normal
-166.0,normal
-178.72,normal
-190.9,normal
-203.0,normal
-215.74,normal
-230.05,normal
-246.89,normal
-267.12,normal
-290.85,normal
-316.94,normal
-342.59,normal
-363.73,normal
-376.1,normal
-376.82,normal
-365.5,normal
-344.38,normal
-317.4,normal
-288.62,normal
-260.91,normal
-235.43,normal
-212.08,normal
-190.45,normal
-170.44,normal
-152.4,normal
-136.67,normal
-123.09,normal
-110.89,normal
-98.94,normal
-86.46,normal
-73.35,normal
-60.27,normal
-48.29,normal
-38.34,normal
-30.68,normal
-24.85,normal
-19.9,normal
-14.88,normal
-9.2,normal
-2.9,normal
0.31,normal
0.22,normal
0.5,normal
0.5,normal
0.26,normal
0.14,normal
0.16,normal
0.37,normal
-0.35,normal
-7.22,normal
-12.87,normal
-17.01,normal
-19.45,normal
-20.26,normal
-19.84,normal
-18.83,normal
-17.85,normal
-17.31,normal
-17.26,normal
-17.55,normal
-17.97,normal
-18.39,normal
-18.82,normal
-19.29,normal
-19.77,normal
-20.18,normal
-20.31,normal
-20.03,normal
-19.34,normal
-18.43,normal
-17.55,normal
-16.94,normal
-16.68,normal
-16.68,normal
-16.78,normal
-16.87,normal
-16.86,normal
-16.77,normal
-16.58,normal
-16.24,normal
-15.56,normal
-14.41,normal
