A,label
-32.02,normal
-41.07,normal
-48.26,normal
-52.39,normal
-52.89,normal
-50.0,normal
-44.66,normal
-38.12,normal
-31.48,normal
-25.32,normal
-19.73,normal
-14.5,normal
-9.44,normal
-4.6,normal
-0.18,normal
-0.26,normal
-2.78,normal
-5.33,normal
-8.23,normal
-11.64,normal
-15.54,normal
-19.67,normal
-23.72,normal
-27.51,normal
-31.13,normal
-34.93,normal
-39.31,normal
-44.53,normal
-50.45,normal
-56.45,normal
-61.54,normal
-64.63,normal
-64.73,normal
-61.27,normal
-54.25,normal
-44.22,normal
-32.24,normal
-19.54,normal
-7.36,normal
-1.07,normal
-4.49,normal
-8.19,normal
-11.82,normal
-15.05,normal
-17.67,normal
-19.75,normal
-21.56,normal
-23.54,normal
-26.14,normal
-29.69,normal
-34.16,normal
-39.16,normal
-43.89,normal
-47.37,normal
-48.62,normal
-46.97,normal
-42.14,normal
-34.38,normal
-24.36,normal
-13.03,normal
-1.49,normal
-4.58,normal
-11.09,normal
-17.57,normal
-23.73,normal
-29.53,normal
-35.03,normal
-40.25,normal
-44.98,normal
-48.73,normal
-50.85,normal
-50.62,normal
-47.47,normal
-41.04,normal
-31.31,normal
-18.71,normal
-4.15,normal
0.4,normal
-2.07,normal
-3.93,normal
-5.1,normal
-5.61,normal
-5.58,normal
-5.05,normal
-3.99,normal
-2.28,normal
0.21,normal
-12.26,normal
-26.61,normal
-40.48,normal
-51.75,normal
-58.58,normal
-59.9,normal
-55.69,normal
-46.96,normal
-35.52,normal
-23.47,normal
-12.55,normal
-3.69,normal
-3.51,normal
-11.29,normal
-17.06,normal
-20.39,normal
-21.27,normal
-20.21,normal
-18.08,normal
-15.85,normal
-14.25,normal
-13.48,normal
-13.24,normal
-12.92,normal
-12.06,normal
-10.55,normal
-8.82,normal
-7.51,normal
-7.19,normal
-8.05,normal
-9.82,normal
-11.97,normal
-14.01,normal
-15.67,normal
-17.01,normal
-18.25,normal
-19.59,normal
-21.04,normal
-22.39,normal
-23.25,normal
-23.28,normal
-22.39,normal
-20.8,normal
-18.96,normal
-17.34,normal
-16.24,normal
-15.61,normal
-15.16,normal
-14.59,normal
-13.7,normal
-12.58,normal
-11.53,normal
-10.9,normal
-11.02,normal
-12.03,normal
-13.89,normal
-16.3,normal
-18.71,normal
-20.39,normal
-20.61,normal
-18.88,normal
-15.26,normal
-10.39,normal
-5.3,normal
-1.07,normal
-0.47,normal
-1.74,normal
-2.26,normal
-2.03,normal
-1.27,normal
-0.4,normal
0.09,normal
-0.27,normal
-1.87,normal
-4.87,normal
-9.19,normal
-14.46,normal
-20.02,normal
-24.87,normal
-27.87,normal
-27.99,normal
-24.66,normal
-18.09,normal
-9.28,normal
0.14,normal
-2.29,normal
-4.9,normal
-6.4,normal
-6.88,normal
-6.83,normal
-6.92,normal
-7.71,normal
-9.34,normal
-11.52,normal
-13.67,normal
-15.23,normal
-15.94,normal
-15.93,normal
-15.66,normal
-15.58,normal
-15.95,normal
-16.73,normal
-17.69,normal
-18.51,normal
-18.9,normal
-18.59,normal
-17.22,normal
-14.45,normal
-10.03,normal
-4.07,normal
0.32,normal
-3.32,normal
-6.57,normal
-9.28,normal
-11.6,normal
-13.78,normal
-15.98,normal
-18.13,normal
-19.93,normal
-21.07,normal
-21.4,normal
-21.06,normal
-20.41,normal
-19.93,normal
-19.96,normal
-20.68,normal
-21.99,normal
-23.55,normal
-24.88,normal
-25.4,normal
-24.57,normal
-21.99,normal
-17.55,normal
-11.46,normal
-4.28,normal
0.18,normal
-0.41,normal
-0.61,normal
-0.81,normal
-1.26,normal
-1.93,normal
-2.61,normal
-3.05,normal
-3.19,normal
-3.18,normal
-3.3,normal
-3.83,normal
-4.83,normal
-6.19,normal
-7.71,normal
-9.13,normal
-10.35,normal
-11.34,normal
-12.16,normal
-12.86,normal
-13.5,normal
-14.12,normal
-14.79,normal
-15.55,normal
-16.32,normal
-16.78,normal
-16.29,normal
-14.13,normal
-9.74,normal
-3.12,normal
0.17,normal
-0.8,normal
-1.59,normal
-2.22,normal
-2.92,normal
-3.98,normal
-5.65,normal
-7.99,normal
-10.77,normal
-13.55,normal
-15.84,normal
-17.33,normal
-18.01,normal
-18.18,normal
-18.27,normal
-18.68,normal
-19.64,normal
-21.17,normal
-23.03,normal
-24.73,normal
-25.56,normal
-24.7,normal
-21.45,normal
