A,label
-96.88,normal
-105.33,normal
-114.48,normal
-122.62,normal
-127.44,normal
-126.38,normal
-117.31,normal
-99.2,normal
-72.75,normal
-40.4,normal
-5.65,normal
-28.75,normal
-61.67,normal
-87.63,normal
-106.49,normal
-118.57,normal
-124.25,normal
-123.92,normal
-118.09,normal
-106.6,normal
-87.92,normal
-59.43,normal
-18.68,normal
-4.78,normal
-71.84,normal
-145.76,normal
-221.97,normal
-288.01,normal
-331.76,normal
-349.89,normal
-347.74,normal
-333.1,normal
-312.22,normal
-288.86,normal
-265.32,normal
-242.59,normal
-221.35,normal
-202.9,normal
-188.37,normal
-177.77,normal
-169.95,normal
-163.59,normal
-157.59,normal
-151.44,normal
-144.54,normal
-136.59,normal
-128.3,normal
-120.58,normal
-113.88,normal
-107.6,normal
-103.47,normal
-99.07,normal
-92.4,normal
-81.79,normal
-66.26,normal
-46.39,normal
-23.77,normal
-0.68,normal
-13.12,normal
-50.9,normal
-93.24,normal
-137.7,normal
-180.83,normal
-214.08,normal
-231.58,normal
-229.95,normal
-210.22,normal
-178.22,normal
-142.72,normal
-113.22,normal
-92.76,normal
-81.6,normal
-77.19,normal
-76.92,normal
-78.94,normal
-83.06,normal
-89.99,normal
-100.13,normal
-112.79,normal
-126.04,normal
-138.16,normal
-147.43,normal
-153.85,normal
-158.36,normal
-162.62,normal
-167.71,normal
-173.07,normal
-175.88,normal
-171.0,normal
-156.15,normal
-128.57,normal
-87.82,normal
-36.03,normal
-12.85,normal
-44.21,normal
-73.75,normal
-101.64,normal
-127.82,normal
-152.52,normal
-176.43,normal
-200.6,normal
-226.18,normal
-254.06,normal
-284.75,normal
-318.17,normal
-353.3,normal
-388.03,normal
-419.03,normal
-442.5,normal
-455.21,normal
-455.99,normal
-446.41,normal
-430.37,normal
-412.42,normal
-395.63,normal
-380.06,normal
-362.85,normal
-339.86,normal
-307.85,normal
-266.35,normal
-218.01,normal
-167.71,normal
-120.88,normal
-81.99,normal
-53.72,normal
-36.81,normal
-30.44,normal
-32.58,normal
-40.43,normal
-50.66,normal
-59.85,normal
-64.92,normal
-63.67,normal
-55.19,normal
-40.06,normal
-20.39,normal
-0.08,normal
-5.65,normal
-9.74,normal
-11.45,normal
-10.26,normal
-6.16,normal
0.28,normal
-2.9,normal
-15.31,normal
-28.76,normal
-43.1,normal
-57.73,normal
-71.61,normal
-83.44,normal
-91.89,normal
-96.06,normal
-95.87,normal
-92.22,normal
-86.76,normal
-81.37,normal
-77.53,normal
-75.8,normal
-75.69,normal
-75.9,normal
-74.98,normal
-71.88,normal
-66.32,normal
-58.83,normal
-50.47,normal
-42.54,normal
-36.35,normal
-32.95,normal
-32.72,normal
-34.83,normal
-37.03,normal
-36.01,normal
-28.62,normal
-13.49,normal
-9.76,normal
-21.41,normal
-34.44,normal
-48.57,normal
-63.1,normal
-77.09,normal
-89.27,normal
-97.55,normal
-98.8,normal
-89.48,normal
-66.99,normal
-31.27,normal
-2.25,normal
-5.96,normal
-7.76,normal
-7.74,normal
-6.28,normal
-3.83,normal
-0.8,normal
-0.19,normal
-1.82,normal
-2.56,normal
-2.68,normal
-2.62,normal
-2.83,normal
-3.55,normal
-4.77,normal
-6.2,normal
-7.42,normal
-8.06,normal
-7.88,normal
-6.92,normal
-5.4,normal
-3.68,normal
-2.14,normal
-1.07,normal
-0.79,normal
-1.66,normal
-4.1,normal
-8.37,normal
-14.34,normal
-21.35,normal
-28.23,normal
-33.69,normal
-36.77,normal
-37.21,normal
-35.44,normal
-32.4,normal
-28.99,normal
-25.72,normal
-22.58,normal
-19.26,normal
-15.51,normal
-11.43,normal
-7.51,normal
-4.45,normal
-2.76,normal
-2.57,normal
-3.47,normal
-4.78,normal
-5.79,normal
-6.1,normal
-5.74,normal
-5.02,normal
-4.32,normal
-3.84,normal
-3.59,normal
-3.38,normal
-3.2,normal
-3.26,normal
-4.0,normal
-5.81,normal
-8.83,normal
-12.79,normal
-17.04,normal
-20.83,normal
-23.62,normal
-25.39,normal
-26.42,normal
-27.18,normal
-27.92,normal
-28.51,normal
-28.54,normal
-27.48,normal
-25.0,normal
-21.1,normal
-16.07,normal
-10.32,normal
-4.3,normal
-3.13,normal
-9.82,normal
-15.83,normal
-20.72,normal
-24.61,normal
-27.91,normal
-31.14,normal
-34.46,normal
-37.64,normal
-39.99,normal
-40.62,normal
-38.89,normal
-34.64,normal
-28.47,normal
-21.43,normal
-14.7,normal
-9.0,normal
-4.4,normal
-0.34,normal
-5.2,normal
-10.66,normal
-15.23,normal
-18.62,normal
-20.99,normal
-22.83,normal
-24.7,normal
-26.92,normal
-29.31,normal
-31.33,normal
-32.23,normal
-31.46,normal
-28.78,normal
-24.42,normal
-18.83,normal
-12.61,normal
-6.35,normal
-0.58,normal
0.23,normal
-0.58,normal
-1.72,normal
-3.31,normal
-5.4,normal
-7.86,normal
-10.33,normal
-12.3,normal
-13.32,normal
-13.06,normal
-11.5,normal
-8.86,normal
-5.51,normal
-1.88,normal
-0.95,normal
-2.27,normal
-3.13,normal
-3.57,normal
-3.62,normal
-3.39,normal
-2.95,normal
-2.4,normal
-1.79,normal
-1.17,normal
-0.56,normal
0.0,normal
0.48,normal
0.11,normal
-1.2,normal
-3.2,normal
-5.82,normal
-8.76,normal
-11.54,normal
-13.6,normal
-14.51,normal
-14.01,normal
-12.13,normal
-9.05,normal
-5.07,normal
-0.49,normal
-43.41,normal
-98.66,normal
-156.78,normal
-216.45,normal
-274.6,normal
-326.57,normal
-367.41,normal
-393.79,normal
-405.32,normal
-404.81,normal
-396.83,normal
-385.8,normal
-374.21,normal
-362.13,normal
-347.74,normal
-328.75,normal
-303.76,normal
-272.94,normal
-238.06,normal
-202.03,normal
-168.15,normal
-139.43,normal
-117.8,normal
-103.48,normal
-94.72,normal
-88.19,normal
-79.69,normal
-65.3,normal
-42.51,normal
-10.78,normal
-0.28,normal
-0.55,normal
-34.97,normal
-81.82,normal
-133.11,normal
-184.34,normal
-230.3,normal
-265.49,normal
-285.23,normal
-287.34,normal
-273.6,normal
-249.55,normal
-222.52,normal
-198.51,normal
-179.66,normal
-163.56,normal
-144.62,normal
-116.92,normal
-77.15,normal
-26.47,normal
0.14,normal
-45.56,normal
-85.12,normal
-117.83,normal
-144.42,normal
-165.59,normal
-181.58,normal
-192.38,normal
-198.52,normal
-201.26,normal
-202.17,normal
-202.41,normal
-202.38,normal
-201.87,normal
-200.16,normal
-196.15,normal
-188.32,normal
-175.08,normal
-155.45,normal
-129.78,normal
-100.11,normal
-69.42,normal
-40.18,normal
-12.99,normal
-8.86,normal
-66.61,normal
-120.67,normal
-170.69,normal
-216.49,normal
-256.35,normal
-286.71,normal
-304.2,normal
-308.01,normal
-301.12,normal
-289.22,normal
-277.81,normal
-269.86,normal
-264.76,normal
-259.69,normal
-252.15,normal
-241.83,normal
-230.54,normal
-220.55,normal
-212.62,normal
-205.18,normal
-195.44,normal
-181.36,normal
-163.21,normal
-143.62,normal
-126.21,normal
-113.61,normal
-106.18,normal
-102.14,normal
-98.71,normal
-93.65,normal
-86.04,normal
-76.44,normal
-66.32,normal
-57.48,normal
-51.5,normal
-49.38,normal
-51.22,normal
-55.95,normal
-61.54,normal
-65.64,normal
-66.62,normal
-64.53,normal
-61.23,normal
-59.82,normal
-63.2,normal
-72.84,normal
-87.97,normal
-105.82,normal
-122.52,normal
-134.5,normal
-139.45,normal
-136.9,normal
-127.96,normal
-114.9,normal
-100.41,normal
-87.09,normal
-76.97,normal
-71.19,normal
-69.58,normal
-70.77,normal
-72.36,normal
-71.79,normal
-67.11,normal
-57.57,normal
-43.45,normal
-25.57,normal
-4.7,normal
-3.59,normal
-10.79,normal
-19.86,normal
-30.35,normal
-41.06,normal
-50.81,normal
-58.86,normal
-65.09,normal
-69.55,normal
-72.11,normal
-72.28,normal
-69.64,normal
-64.41,normal
-57.7,normal
-51.33,normal
-46.98,normal
-45.33,normal
-45.54,normal
-45.64,normal
-43.3,normal
-36.92,normal
-26.13,normal
-11.79,normal
-16.2,normal
-39.47,normal
-61.05,normal
-81.46,normal
-102.24,normal
-124.75,normal
-149.14,normal
-173.87,normal
-196.12,normal
-212.68,normal
-220.9,normal
-219.17,normal
-207.08,normal
-185.38,normal
-155.92,normal
-121.67,normal
-86.36,normal
-53.92,normal
-27.5,normal
-8.73,normal
0.23,normal
-5.18,normal
-9.88,normal
-14.14,normal
-18.77,normal
-24.27,normal
-30.06,normal
-34.17,normal
-34.14,normal
-28.3,normal
-17.09,normal
-3.2,normal
-0.16,normal
-11.92,normal
-21.69,normal
-27.15,normal
-27.03,normal
-21.12,normal
-10.31,normal
-6.76,normal
-30.13,normal
-47.62,normal
-57.07,normal
-58.09,normal
-51.6,normal
-39.19,normal
-22.66,normal
-3.9,normal
-26.16,normal
-50.34,normal
-65.85,normal
-72.38,normal
-72.16,normal
-68.68,normal
-65.0,normal
-62.81,normal
-62.34,normal
-63.04,normal
-64.37,normal
-66.19,normal
-68.48,normal
-70.93,normal
-72.72,normal
-72.68,normal
-69.92,normal
-64.53,normal
-57.86,normal
-52.26,normal
-50.17,normal
-53.03,normal
-60.62,normal
-71.09,normal
-81.74,normal
-90.05,normal
-94.68,normal
-95.85,normal
-95.14,normal
-94.89,normal
-97.38,normal
-104.16,normal
-115.63,normal
-131.08,normal
-149.19,normal
-168.56,normal
-188.02,normal
-206.6,normal
-223.15,normal
-235.91,normal
-242.6,normal
-240.9,normal
-229.33,normal
-208.16,normal
-179.66,normal
-147.59,normal
-116.16,normal
-88.75,normal
-67.11,normal
-51.17,normal
-39.61,normal
-30.62,normal
-22.66,normal
-14.8,normal
-6.69,normal
-0.12,normal
-1.52,normal
-3.4,normal
-5.4,normal
-7.0,normal
-7.77,normal
-7.34,normal
-5.44,normal
-1.83,normal
-2.92,normal
-6.82,normal
-10.15,normal
-12.75,normal
-14.59,normal
-15.7,normal
-16.11,normal
-15.85,normal
-14.99,normal
-13.73,normal
-12.39,normal
-11.46,normal
-11.41,normal
-12.51,normal
-14.67,normal
-17.45,normal
-20.22,normal
-22.33,normal
-23.4,normal
-23.29,normal
-22.07,normal
-19.83,normal
-16.61,normal
-12.49,normal
-7.66,normal
-2.48,normal
-0.15,normal
-0.69,normal
-0.05,normal
-0.07,normal
-1.03,normal
-1.89,normal
-2.69,normal
-3.61,normal
-4.87,normal
-6.68,normal
-9.03,normal
-11.62,normal
-13.83,normal
-14.99,normal
-14.53,normal
-12.28,normal
-8.54,normal
-3.98,normal
-0.04,normal
0.1,normal
0.38,normal
-1.38,normal
-2.79,normal
-3.78,normal
-4.42,normal
-4.86,normal
-5.25,normal
-5.73,normal
-6.32,normal
-6.89,normal
-7.13,normal
-6.67,normal
-5.21,normal
-2.68,normal
0.35,normal
-0.2,normal
-0.84,normal
-1.53,normal
-2.24,normal
-2.96,normal
-3.72,normal
-4.54,normal
-5.39,normal
-6.28,normal
-7.19,normal
-8.14,normal
-9.17,normal
-10.32,normal
-11.6,normal
-13.01,normal
-14.49,normal
-15.79,normal
-16.56,normal
-16.3,normal
-14.63,normal
-11.44,normal
-7.04,normal
-2.08,normal
-0.43,normal
-1.94,normal
-2.81,normal
-2.91,normal
-2.25,normal
-1.02,normal
0.46,normal
0.04,normal
-0.97,normal
-2.16,normal
-3.58,normal
-5.28,normal
-7.32,normal
-9.64,normal
-12.05,normal
-14.17,normal
-15.5,normal
-15.59,normal
-14.21,normal
-11.48,normal
-7.74,normal
-3.55,normal
-0.31,normal
-1.48,normal
-3.0,normal
-4.91,normal
-7.2,normal
-9.74,normal
-12.27,normal
-14.38,normal
-15.69,normal
-15.83,normal
-14.64,normal
-12.15,normal
-8.64,normal
-4.51,normal
-0.23,normal
0.25,normal
0.04,normal
0.09,normal
0.2,normal
0.16,normal
-0.16,normal
-0.82,normal
-1.82,normal
-3.07,normal
-4.53,normal
-6.11,normal
-7.76,normal
-9.34,normal
-10.71,normal
-11.73,normal
-12.36,normal
-12.78,normal
-13.36,normal
-14.54,normal
-16.62,normal
-19.48,normal
-22.6,normal
-25.15,normal
-26.42,normal
-26.08,normal
-24.39,normal
-21.99,normal
-19.58,normal
-17.49,normal
-15.59,normal
-13.37,normal
-10.21,normal
-5.83,normal
-0.42,normal
-49.25,normal
-99.2,normal
-130.89,normal
-139.4,normal
-124.9,normal
-92.82,normal
-52.35,normal
-13.31,normal
-8.52,normal
-40.72,normal
-69.09,normal
-93.7,normal
-113.85,normal
-127.78,normal
-133.94,normal
-132.27,normal
-124.8,normal
-115.15,normal
-107.13,normal
-103.27,normal
-103.66,normal
-106.11,normal
-107.13,normal
-103.85,normal
-95.44,normal
-83.44,normal
-70.9,normal
-60.74,normal
-54.54,normal
-52.27,normal
-52.89,normal
-55.14,normal
-57.95,normal
-60.06,normal
-59.76,normal
-55.15,normal
-45.15,normal
-30.72,normal
-15.12,normal
-3.14,normal
-5.14,normal
-20.19,normal
-40.64,normal
-61.75,normal
-79.25,normal
-90.64,normal
-95.5,normal
-95.3,normal
-92.45,normal
-89.28,normal
-87.08,normal
-85.67,normal
-83.74,normal
-79.52,normal
-71.89,normal
-61.0,normal
-48.28,normal
-35.72,normal
-25.01,normal
-16.86,normal
-10.92,normal
-6.28,normal
-2.06,normal
-1.36,normal
-3.01,normal
-3.14,normal
-1.97,normal
0.03,normal
-2.67,normal
-6.5,normal
-9.01,normal
-9.16,normal
-6.52,normal
-1.43,normal
-2.72,normal
-19.43,normal
-33.88,normal
-43.94,normal
-48.9,normal
-49.9,normal
-49.5,normal
-50.67,normal
-55.54,normal
-64.57,normal
-76.67,normal
-89.77,normal
-101.93,normal
-112.04,normal
-119.97,normal
-126.18,normal
-131.19,normal
-135.28,normal
-138.49,normal
-141.03,normal
-143.41,normal
-146.29,normal
-150.04,normal
-154.34,normal
-158.02,normal
-159.57,normal
-157.97,normal
-153.35,normal
-147.17,normal
-141.48,normal
-137.9,normal
-136.49,normal
-135.54,normal
-131.96,normal
-122.65,normal
-105.68,normal
-81.14,normal
-51.13,normal
-19.05,normal
-10.62,normal
-24.57,normal
-32.82,normal
-35.69,normal
-35.82,normal
-36.69,normal
-41.06,normal
-49.95,normal
-62.56,normal
-77.12,normal
-91.79,normal
-105.63,normal
-119.05,normal
-133.54,normal
-150.82,normal
-171.8,normal
-195.7,normal
-219.86,normal
-240.63,normal
-254.72,normal
-260.39,normal
-257.7,normal
-247.93,normal
-232.59,normal
-212.75,normal
-188.92,normal
-161.47,normal
-131.16,normal
-99.35,normal
-67.61,normal
-37.04,normal
-7.74,normal
-52.51,normal
-135.55,normal
-222.76,normal
-308.83,normal
-386.32,normal
-446.44,normal
-481.17,normal
-486.22,normal
