A,label
9.4,stress
6.94,stress
4.58,stress
2.35,stress
2.57,stress
6.53,stress
9.94,stress
12.78,stress
15.1,stress
17.05,stress
18.8,stress
20.45,stress
22.04,stress
23.48,stress
24.61,stress
25.36,stress
25.77,stress
25.99,stress
26.24,stress
26.63,stress
27.05,stress
27.25,stress
26.94,stress
25.93,stress
24.24,stress
22.07,stress
19.71,stress
17.42,stress
15.35,stress
13.5,stress
11.79,stress
10.1,stress
8.3,stress
6.39,stress
4.48,stress
2.73,stress
1.31,stress
1.56,stress
4.32,stress
6.65,stress
8.64,stress
10.32,stress
11.81,stress
13.2,stress
14.63,stress
16.12,stress
17.64,stress
19.07,stress
20.3,stress
21.3,stress
22.09,stress
22.85,stress
23.72,stress
24.75,stress
25.78,stress
26.49,stress
26.56,stress
25.77,stress
24.17,stress
22.03,stress
19.73,stress
17.58,stress
15.68,stress
13.92,stress
12.12,stress
10.16,stress
8.05,stress
5.94,stress
4.03,stress
2.39,stress
0.99,stress
4.45,stress
7.86,stress
10.61,stress
12.88,stress
14.77,stress
16.4,stress
17.83,stress
19.12,stress
20.27,stress
21.29,stress
22.12,stress
22.73,stress
23.11,stress
23.23,stress
23.07,stress
22.62,stress
21.92,stress
21.07,stress
20.18,stress
19.3,stress
18.47,stress
17.64,stress
16.69,stress
15.6,stress
14.34,stress
12.95,stress
11.48,stress
9.98,stress
8.47,stress
6.93,stress
5.35,stress
3.61,stress
1.65,stress
0.78,stress
4.61,stress
7.82,stress
10.52,stress
12.78,stress
14.72,stress
16.49,stress
18.24,stress
20.01,stress
21.7,stress
23.13,stress
24.09,stress
24.51,stress
24.45,stress
24.13,stress
23.74,stress
23.4,stress
23.13,stress
22.83,stress
22.41,stress
21.77,stress
20.89,stress
19.73,stress
18.31,stress
16.7,stress
14.94,stress
13.12,stress
11.29,stress
9.48,stress
7.73,stress
6.06,stress
4.5,stress
3.05,stress
1.62,stress
3.38,stress
6.95,stress
10.04,stress
12.78,stress
15.31,stress
17.71,stress
20.04,stress
22.23,stress
24.18,stress
25.78,stress
27.02,stress
27.94,stress
28.63,stress
29.1,stress
29.29,stress
29.11,stress
28.49,stress
27.48,stress
26.2,stress
24.81,stress
23.39,stress
21.95,stress
20.44,stress
18.79,stress
16.97,stress
14.95,stress
12.77,stress
10.46,stress
8.11,stress
5.85,stress
3.78,stress
1.99,stress
4.2,stress
9.43,stress
14.36,stress
18.65,stress
21.92,stress
23.96,stress
24.92,stress
25.23,stress
25.37,stress
25.62,stress
25.97,stress
26.24,stress
26.27,stress
26.02,stress
25.62,stress
25.25,stress
25.0,stress
24.81,stress
24.5,stress
23.94,stress
23.1,stress
22.03,stress
20.82,stress
19.52,stress
18.15,stress
16.6,stress
14.83,stress
12.81,stress
10.6,stress
8.31,stress
6.01,stress
3.75,stress
1.5,stress
2.35,stress
8.35,stress
13.74,stress
18.42,stress
22.3,stress
25.32,stress
27.48,stress
28.86,stress
29.64,stress
30.05,stress
30.32,stress
30.63,stress
30.98,stress
31.27,stress
31.37,stress
31.18,stress
30.69,stress
30.0,stress
29.17,stress
28.24,stress
27.17,stress
25.91,stress
24.42,stress
22.73,stress
20.86,stress
18.87,stress
16.79,stress
14.65,stress
12.49,stress
10.32,stress
8.14,stress
5.92,stress
3.55,stress
0.95,stress
5.73,stress
10.56,stress
14.92,stress
18.82,stress
22.12,stress
24.69,stress
26.5,stress
27.7,stress
28.51,stress
29.11,stress
29.6,stress
29.98,stress
30.23,stress
30.4,stress
30.6,stress
30.94,stress
31.44,stress
31.95,stress
32.26,stress
32.14,stress
31.48,stress
30.27,stress
28.63,stress
26.73,stress
24.68,stress
22.57,stress
20.41,stress
18.22,stress
16.02,stress
13.81,stress
11.59,stress
9.36,stress
7.06,stress
4.6,stress
1.93,stress
2.83,stress
8.55,stress
13.85,stress
18.53,stress
22.46,stress
25.66,stress
28.23,stress
30.31,stress
31.97,stress
33.2,stress
33.96,stress
34.22,stress
34.08,stress
33.71,stress
33.33,stress
33.07,stress
32.99,stress
32.94,stress
32.65,stress
31.95,stress
30.71,stress
29.04,stress
27.11,stress
25.17,stress
23.31,stress
21.54,stress
19.69,stress
17.63,stress
15.31,stress
12.79,stress
10.23,stress
7.77,stress
5.48,stress
3.36,stress
1.3,stress
4.01,stress
9.47,stress
14.3,stress
18.51,stress
22.05,stress
24.95,stress
27.23,stress
28.94,stress
30.13,stress
30.9,stress
31.3,stress
31.44,stress
31.44,stress
31.38,stress
31.37,stress
31.41,stress
31.53,stress
31.65,stress
31.65,stress
31.39,stress
30.74,stress
29.61,stress
28.0,stress
26.05,stress
23.91,stress
21.76,stress
19.73,stress
17.79,stress
15.88,stress
13.89,stress
11.75,stress
9.49,stress
7.25,stress
5.17,stress
3.35,stress
1.77,stress
4.18,stress
8.79,stress
12.82,stress
16.26,stress
19.08,stress
21.31,stress
23.0,stress
24.23,stress
25.07,stress
25.66,stress
26.06,stress
26.35,stress
26.56,stress
26.7,stress
26.77,stress
26.76,stress
26.7,stress
26.55,stress
26.28,stress
25.83,stress
25.16,stress
24.31,stress
23.31,stress
22.27,stress
21.17,stress
20.04,stress
18.82,stress
17.47,stress
15.94,stress
14.21,stress
12.3,stress
10.25,stress
8.15,stress
6.07,stress
4.04,stress
1.98,stress
3.14,stress
7.81,stress
11.92,stress
15.54,stress
18.7,stress
21.39,stress
23.57,stress
25.2,stress
26.31,stress
26.99,stress
27.36,stress
27.53,stress
27.58,stress
27.57,stress
27.5,stress
27.36,stress
27.11,stress
26.75,stress
26.29,stress
25.74,stress
25.14,stress
24.44,stress
23.6,stress
22.59,stress
21.39,stress
20.05,stress
18.67,stress
17.29,stress
15.89,stress
14.39,stress
12.72,stress
10.86,stress
8.92,stress
7.07,stress
5.42,stress
3.94,stress
2.46,stress
0.69,stress
1.31,stress
5.68,stress
9.63,stress
13.14,stress
16.17,stress
18.72,stress
20.79,stress
22.45,stress
23.73,stress
24.68,stress
25.35,stress
25.8,stress
26.12,stress
26.44,stress
26.85,stress
27.39,stress
28.02,stress
28.6,stress
28.95,stress
28.9,stress
28.37,stress
27.39,stress
26.07,stress
24.56,stress
22.97,stress
21.35,stress
19.67,stress
17.87,stress
15.97,stress
14.0,stress
12.03,stress
10.09,stress
8.21,stress
6.32,stress
4.34,stress
2.22,stress
3.35,stress
7.26,stress
10.62,stress
13.53,stress
16.01,stress
18.07,stress
19.71,stress
20.99,stress
21.94,stress
22.57,stress
22.84,stress
22.73,stress
22.28,stress
21.64,stress
21.02,stress
20.66,stress
20.73,stress
21.22,stress
21.98,stress
22.75,stress
23.27,stress
23.35,stress
22.95,stress
22.13,stress
21.05,stress
19.87,stress
18.64,stress
17.34,stress
15.81,stress
13.94,stress
11.67,stress
9.16,stress
6.64,stress
4.36,stress
2.44,stress
0.74,stress
4.37,stress
7.92,stress
11.1,stress
13.78,stress
15.94,stress
17.62,stress
18.99,stress
20.22,stress
21.41,stress
22.58,stress
23.7,stress
24.69,stress
25.45,stress
25.98,stress
26.3,stress
26.47,stress
26.52,stress
26.4,stress
26.05,stress
25.35,stress
24.26,stress
22.86,stress
21.35,stress
19.94,stress
18.8,stress
17.9,stress
17.07,stress
16.03,stress
14.56,stress
12.56,stress
10.13,stress
7.52,stress
4.97,stress
2.66,stress
0.59,stress
0.71,stress
5.11,stress
8.98,stress
12.52,stress
15.88,stress
19.11,stress
22.13,stress
24.79,stress
26.89,stress
28.32,stress
29.12,stress
29.45,stress
29.58,stress
29.73,stress
30.03,stress
30.47,stress
30.96,stress
31.3,stress
31.37,stress
31.02,stress
30.2,stress
28.88,stress
27.11,stress
25.06,stress
22.91,stress
20.87,stress
19.07,stress
17.56,stress
16.3,stress
15.15,stress
14.06,stress
12.95,stress
11.83,stress
10.69,stress
9.51,stress
8.2,stress
6.62,stress
4.65,stress
2.14,stress
2.07,stress
6.03,stress
9.34,stress
12.1,stress
14.42,stress
16.4,stress
18.14,stress
19.66,stress
20.93,stress
21.92,stress
22.58,stress
22.9,stress
22.94,stress
22.76,stress
22.48,stress
22.22,stress
22.03,stress
21.91,stress
21.79,stress
21.63,stress
21.35,stress
20.92,stress
20.34,stress
19.57,stress
18.59,stress
17.37,stress
15.94,stress
14.4,stress
12.84,stress
11.3,stress
9.72,stress
8.01,stress
6.0,stress
3.68,stress
1.08,stress
1.57,stress
6.48,stress
10.8,stress
14.55,stress
17.73,stress
20.31,stress
22.35,stress
23.88,stress
24.96,stress
25.59,stress
25.79,stress
25.63,stress
25.26,stress
24.9,stress
24.76,stress
24.97,stress
25.46,stress
26.04,stress
26.45,stress
26.48,stress
26.07,stress
25.29,stress
24.28,stress
23.2,stress
22.06,stress
20.79,stress
19.27,stress
17.39,stress
15.18,stress
12.78,stress
10.36,stress
8.05,stress
5.89,stress
3.76,stress
1.53,stress
3.05,stress
7.46,stress
11.27,stress
14.54,stress
17.22,stress
19.23,stress
20.6,stress
21.52,stress
22.22,stress
22.86,stress
23.52,stress
24.12,stress
24.59,stress
24.92,stress
25.25,stress
25.72,stress
26.33,stress
26.97,stress
27.34,stress
27.23,stress
26.54,stress
25.36,stress
23.88,stress
22.3,stress
20.74,stress
19.18,stress
17.61,stress
16.02,stress
14.41,stress
12.82,stress
11.28,stress
9.84,stress
8.47,stress
7.18,stress
5.87,stress
4.42,stress
2.62,stress
4.37,stress
7.91,stress
11.14,stress
14.13,stress
16.88,stress
19.34,stress
21.4,stress
22.97,stress
23.99,stress
24.47,stress
24.58,stress
24.55,stress
24.62,stress
24.94,stress
25.52,stress
26.17,stress
26.63,stress
26.69,stress
26.26,stress
25.37,stress
24.2,stress
22.87,stress
21.47,stress
20.05,stress
18.57,stress
17.07,stress
15.52,stress
13.94,stress
12.32,stress
10.67,stress
8.96,stress
7.17,stress
5.26,stress
3.16,stress
0.82,stress
3.85,stress
7.72,stress
11.26,stress
14.39,stress
16.98,stress
19.04,stress
20.68,stress
22.08,stress
23.35,stress
24.5,stress
25.43,stress
26.07,stress
26.43,stress
26.61,stress
26.77,stress
27.02,stress
27.34,stress
27.54,stress
27.38,stress
26.66,stress
25.33,stress
23.59,stress
21.75,stress
20.13,stress
18.87,stress
17.86,stress
16.83,stress
15.47,stress
13.67,stress
11.47,stress
9.1,stress
6.8,stress
4.69,stress
2.77,stress
0.89,stress
1.97,stress
5.7,stress
8.71,stress
11.19,stress
13.28,stress
15.09,stress
16.67,stress
18.03,stress
19.17,stress
20.09,stress
20.84,stress
21.45,stress
21.96,stress
22.43,stress
22.88,stress
23.36,stress
23.86,stress
24.38,stress
24.82,stress
25.04,stress
24.92,stress
24.41,stress
23.61,stress
22.69,stress
21.85,stress
21.16,stress
20.58,stress
19.92,stress
18.97,stress
17.63,stress
15.86,stress
13.78,stress
11.5,stress
9.17,stress
6.85,stress
4.51,stress
2.12,stress
1.72,stress
6.91,stress
11.29,stress
14.92,stress
17.84,stress
20.09,stress
21.73,stress
22.91,stress
23.75,stress
24.39,stress
24.9,stress
25.26,stress
25.44,stress
25.45,stress
25.35,stress
25.24,stress
25.15,stress
25.06,stress
24.89,stress
24.56,stress
24.01,stress
23.26,stress
22.34,stress
21.27,stress
20.04,stress
18.65,stress
17.16,stress
15.62,stress
14.1,stress
12.58,stress
10.99,stress
9.27,stress
7.38,stress
5.37,stress
3.32,stress
1.28,stress
4.01,stress
8.18,stress
11.93,stress
15.29,stress
18.16,stress
20.53,stress
22.35,stress
23.68,stress
24.61,stress
25.22,stress
25.57,stress
25.7,stress
25.72,stress
25.73,stress
25.87,stress
26.18,stress
26.58,stress
26.9,stress
26.96,stress
26.63,stress
25.92,stress
24.87,stress
23.6,stress
22.17,stress
20.64,stress
19.03,stress
17.4,stress
15.78,stress
14.15,stress
12.54,stress
10.94,stress
9.35,stress
7.84,stress
6.45,stress
5.17,stress
3.9,stress
2.46,stress
0.65,stress
3.23,stress
7.96,stress
12.2,stress
15.88,stress
18.98,stress
21.55,stress
23.73,stress
25.6,stress
27.17,stress
28.32,stress
28.93,stress
28.99,stress
28.6,stress
28.04,stress
27.6,stress
27.49,stress
27.75,stress
28.2,stress
28.56,stress
28.5,stress
27.83,stress
26.57,stress
25.0,stress
23.43,stress
22.09,stress
21.04,stress
20.13,stress
19.15,stress
17.92,stress
16.43,stress
14.71,stress
12.91,stress
11.12,stress
9.36,stress
7.58,stress
5.65,stress
3.48,stress
0.95,stress
0.96,stress
4.76,stress
8.08,stress
10.99,stress
13.52,stress
15.71,stress
17.58,stress
19.1,stress
20.29,stress
21.12,stress
21.63,stress
21.89,stress
22.02,stress
22.2,stress
22.56,stress
23.21,stress
24.16,stress
25.3,stress
26.44,stress
27.31,stress
27.65,stress
27.31,stress
26.3,stress
24.8,stress
23.09,stress
21.45,stress
20.0,stress
18.68,stress
17.3,stress
15.7,stress
13.78,stress
11.66,stress
9.52,stress
7.56,stress
5.82,stress
4.2,stress
2.51,stress
0.58,stress
2.32,stress
6.61,stress
9.98,stress
12.64,stress
14.71,stress
16.23,stress
17.22,stress
17.69,stress
17.74,stress
17.52,stress
17.19,stress
16.88,stress
16.69,stress
16.62,stress
16.7,stress
16.93,stress
17.31,stress
17.8,stress
18.38,stress
18.99,stress
19.58,stress
20.08,stress
20.38,stress
20.33,stress
19.83,stress
18.83,stress
17.39,stress
15.65,stress
13.8,stress
11.99,stress
10.35,stress
8.83,stress
7.37,stress
5.83,stress
4.12,stress
2.14,stress
0.96,stress
5.11,stress
8.81,stress
12.11,stress
15.1,stress
17.82,stress
20.27,stress
22.37,stress
24.06,stress
25.27,stress
26.09,stress
26.65,stress
27.19,stress
27.89,stress
28.83,stress
29.92,stress
30.91,stress
31.53,stress
31.54,stress
30.87,stress
29.59,stress
27.87,stress
25.85,stress
23.63,stress
21.27,stress
18.81,stress
16.33,stress
13.86,stress
11.48,stress
9.19,stress
7.06,stress
5.08,stress
3.25,stress
1.51,stress
2.66,stress
7.01,stress
10.86,stress
14.32,stress
17.39,stress
19.97,stress
22.02,stress
23.54,stress
24.61,stress
25.34,stress
25.84,stress
26.19,stress
26.42,stress
26.62,stress
26.83,stress
27.1,stress
27.4,stress
27.68,stress
27.81,stress
27.7,stress
27.3,stress
26.57,stress
25.55,stress
24.27,stress
22.79,stress
21.15,stress
19.38,stress
17.46,stress
15.35,stress
13.0,stress
10.41,stress
7.67,stress
4.92,stress
2.32,stress
2.99,stress
7.68,stress
11.61,stress
14.88,stress
17.63,stress
20.04,stress
22.2,stress
24.04,stress
25.44,stress
26.29,stress
26.64,stress
26.64,stress
26.59,stress
26.67,stress
26.91,stress
27.17,stress
27.26,stress
27.04,stress
26.55,stress
25.94,stress
25.37,stress
24.89,stress
24.41,stress
23.78,stress
22.88,stress
21.66,stress
20.18,stress
18.54,stress
16.85,stress
15.13,stress
13.43,stress
11.7,stress
9.89,stress
7.93,stress
5.74,stress
3.3,stress
0.61,stress
3.07,stress
8.5,stress
13.28,stress
17.25,stress
20.35,stress
22.58,stress
24.08,stress
24.96,stress
25.39,stress
25.51,stress
25.45,stress
25.34,stress
25.31,stress
25.42,stress
25.72,stress
26.17,stress
26.67,stress
27.1,stress
27.32,stress
27.22,stress
26.75,stress
25.92,stress
24.8,stress
23.48,stress
22.05,stress
20.51,stress
18.85,stress
17.06,stress
15.09,stress
13.04,stress
10.97,stress
8.97,stress
7.07,stress
5.23,stress
3.36,stress
1.33,stress
1.23,stress
6.53,stress
11.43,stress
15.94,stress
19.95,stress
23.37,stress
26.11,stress
28.19,stress
29.66,stress
30.6,stress
31.11,stress
31.3,stress
31.27,stress
31.07,stress
30.76,stress
30.37,stress
29.92,stress
29.42,stress
28.92,stress
28.4,stress
27.83,stress
27.13,stress
26.21,stress
25.02,stress
23.59,stress
22.0,stress
20.35,stress
18.65,stress
16.83,stress
14.78,stress
12.47,stress
10.02,stress
7.67,stress
5.64,stress
4.05,stress
2.72,stress
1.34,stress
4.23,stress
9.0,stress
13.12,stress
16.67,stress
19.69,stress
22.22,stress
24.29,stress
25.94,stress
27.2,stress
28.14,stress
28.86,stress
29.43,stress
29.92,stress
30.33,stress
30.62,stress
30.8,stress
30.83,stress
30.72,stress
30.41,stress
29.86,stress
29.01,stress
27.85,stress
26.5,stress
25.07,stress
23.66,stress
22.28,stress
20.86,stress
19.25,stress
17.34,stress
15.09,stress
12.55,stress
9.87,stress
7.22,stress
4.76,stress
2.52,stress
0.74,stress
5.67,stress
9.9,stress
13.45,stress
16.33,stress
18.69,stress
20.68,stress
22.44,stress
24.02,stress
25.31,stress
26.23,stress
26.72,stress
26.92,stress
27.09,stress
27.45,stress
28.1,stress
28.95,stress
29.8,stress
30.34,stress
30.41,stress
29.95,stress
29.04,stress
27.84,stress
26.54,stress
25.22,stress
23.89,stress
22.49,stress
20.89,stress
19.1,stress
17.13,stress
15.11,stress
13.12,stress
11.18,stress
9.19,stress
7.04,stress
4.64,stress
2.0,stress
3.09,stress
8.25,stress
12.31,stress
15.33,stress
17.48,stress
18.92,stress
19.9,stress
20.57,stress
21.09,stress
21.49,stress
21.85,stress
22.26,stress
22.8,stress
23.52,stress
24.41,stress
25.42,stress
26.48,stress
27.5,stress
28.4,stress
29.08,stress
29.39,stress
29.15,stress
28.28,stress
26.77,stress
24.79,stress
22.54,stress
20.27,stress
18.12,stress
16.13,stress
14.25,stress
12.39,stress
10.48,stress
8.51,stress
6.53,stress
4.6,stress
2.73,stress
0.85,stress
1.21,stress
5.94,stress
10.02,stress
13.51,stress
16.4,stress
18.71,stress
20.56,stress
22.14,stress
23.63,stress
25.11,stress
26.44,stress
27.39,stress
27.78,stress
27.65,stress
27.23,stress
26.9,stress
26.92,stress
27.28,stress
27.76,stress
27.97,stress
27.62,stress
26.67,stress
25.24,stress
23.62,stress
22.08,stress
20.76,stress
19.62,stress
18.52,stress
17.24,stress
15.57,stress
13.44,stress
10.93,stress
8.27,stress
5.72,stress
3.48,stress
1.54,stress
5.36,stress
9.74,stress
13.49,stress
16.74,stress
19.53,stress
21.87,stress
23.75,stress
25.19,stress
26.2,stress
26.83,stress
27.18,stress
27.32,stress
27.38,stress
27.48,stress
27.67,stress
27.95,stress
28.23,stress
28.41,stress
28.32,stress
27.84,stress
26.92,stress
25.6,stress
23.94,stress
22.1,stress
20.22,stress
18.41,stress
16.7,stress
15.07,stress
13.39,stress
11.52,stress
9.43,stress
7.14,stress
4.79,stress
2.55,stress
1.1,stress
5.9,stress
9.9,stress
13.16,stress
15.78,stress
17.85,stress
19.48,stress
20.8,stress
21.93,stress
22.91,stress
23.74,stress
24.36,stress
24.73,stress
24.86,stress
24.86,stress
24.87,stress
25.01,stress
25.28,stress
25.54,stress
25.61,stress
25.34,stress
24.73,stress
23.86,stress
22.85,stress
21.77,stress
20.56,stress
19.14,stress
17.44,stress
15.49,stress
13.39,stress
11.3,stress
9.37,stress
7.6,stress
5.99,stress
4.42,stress
2.79,stress
1.01,stress
3.79,stress
7.89,stress
11.73,stress
15.22,stress
18.27,stress
20.86,stress
23.03,stress
24.83,stress
26.24,stress
27.24,stress
27.91,stress
28.37,stress
28.85,stress
29.5,stress
30.35,stress
31.29,stress
32.06,stress
32.47,stress
32.42,stress
31.96,stress
31.2,stress
30.27,stress
29.23,stress
28.06,stress
26.7,stress
25.02,stress
22.99,stress
20.55,stress
17.76,stress
14.73,stress
11.6,stress
8.41,stress
5.12,stress
1.59,stress
6.59,stress
11.91,stress
16.49,stress
20.36,stress
23.54,stress
26.02,stress
27.86,stress
29.19,stress
30.12,stress
30.78,stress
31.26,stress
31.63,stress
31.97,stress
32.33,stress
32.75,stress
33.21,stress
33.6,stress
33.82,stress
33.71,stress
33.21,stress
32.28,stress
30.92,stress
29.18,stress
27.16,stress
25.0,stress
22.82,stress
20.73,stress
18.76,stress
16.92,stress
15.19,stress
13.51,stress
11.84,stress
10.09,stress
8.11,stress
5.71,stress
2.72,stress
3.77,stress
9.44,stress
14.64,stress
19.24,stress
23.12,stress
26.21,stress
28.54,stress
30.15,stress
31.14,stress
31.6,stress
31.66,stress
31.44,stress
31.12,stress
30.84,stress
30.71,stress
30.77,stress
31.01,stress
31.31,stress
31.5,stress
31.42,stress
30.96,stress
30.09,stress
28.92,stress
27.59,stress
26.27,stress
24.97,stress
23.62,stress
22.06,stress
20.21,stress
18.12,stress
15.96,stress
13.89,stress
11.93,stress
9.92,stress
7.58,stress
4.74,stress
1.35,stress
2.53,stress
6.55,stress
10.13,stress
13.31,stress
16.11,stress
18.53,stress
20.62,stress
22.39,stress
23.89,stress
25.17,stress
26.31,stress
27.39,stress
28.49,stress
