A,label
21.98,stress
21.19,stress
20.21,stress
18.36,stress
15.62,stress
12.37,stress
9.11,stress
6.15,stress
3.37,stress
0.56,stress
0.55,stress
4.84,stress
7.73,stress
9.3,stress
9.79,stress
9.64,stress
9.35,stress
9.47,stress
10.33,stress
11.92,stress
13.88,stress
15.63,stress
16.68,stress
16.84,stress
16.28,stress
15.38,stress
14.47,stress
13.74,stress
13.15,stress
12.56,stress
11.88,stress
11.08,stress
10.23,stress
9.3,stress
8.25,stress
7.03,stress
5.65,stress
4.21,stress
2.8,stress
1.41,stress
3.37,stress
6.12,stress
8.19,stress
9.87,stress
11.22,stress
12.03,stress
11.99,stress
11.02,stress
9.39,stress
7.7,stress
6.59,stress
6.37,stress
6.74,stress
6.93,stress
6.01,stress
3.39,stress
2.51,stress
8.8,stress
17.57,stress
27.45,stress
36.82,stress
44.32,stress
49.15,stress
51.02,stress
50.02,stress
46.46,stress
40.91,stress
34.14,stress
27.15,stress
20.97,stress
16.38,stress
13.69,stress
12.57,stress
12.16,stress
11.39,stress
9.39,stress
5.84,stress
1.07,stress
1.55,stress
3.96,stress
5.28,stress
5.79,stress
6.12,stress
7.05,stress
9.16,stress
12.67,stress
17.31,stress
22.43,stress
27.15,stress
30.63,stress
32.26,stress
31.73,stress
29.22,stress
25.24,stress
20.54,stress
15.95,stress
12.14,stress
9.54,stress
8.18,stress
7.75,stress
7.72,stress
7.53,stress
6.74,stress
5.14,stress
2.81,stress
0.73,stress
4.32,stress
7.48,stress
10.39,stress
12.95,stress
14.92,stress
16.07,stress
16.41,stress
16.09,stress
15.39,stress
14.52,stress
13.54,stress
12.52,stress
11.54,stress
10.7,stress
10.1,stress
9.8,stress
9.74,stress
9.77,stress
9.82,stress
9.79,stress
9.65,stress
9.35,stress
8.83,stress
8.08,stress
7.09,stress
6.0,stress
4.9,stress
3.88,stress
2.93,stress
1.97,stress
0.81,stress
3.78,stress
7.27,stress
9.93,stress
11.95,stress
13.49,stress
14.65,stress
15.54,stress
16.28,stress
16.99,stress
17.75,stress
18.53,stress
19.21,stress
19.63,stress
19.75,stress
19.65,stress
19.58,stress
19.73,stress
20.15,stress
20.69,stress
21.02,stress
20.84,stress
19.96,stress
18.38,stress
16.27,stress
13.87,stress
11.48,stress
9.25,stress
7.26,stress
5.42,stress
3.46,stress
1.11,stress
0.85,stress
1.29,stress
24.5,stress
53.81,stress
79.53,stress
95.1,stress
97.0,stress
86.21,stress
67.61,stress
47.73,stress
31.82,stress
22.08,stress
17.65,stress
16.08,stress
15.13,stress
13.82,stress
12.3,stress
11.02,stress
10.07,stress
9.02,stress
7.43,stress
5.4,stress
3.71,stress
3.32,stress
4.65,stress
7.14,stress
9.44,stress
10.07,stress
8.11,stress
3.7,stress
3.55,stress
10.55,stress
16.67,stress
21.44,stress
24.96,stress
27.74,stress
30.28,stress
32.79,stress
34.91,stress
35.93,stress
35.11,stress
32.08,stress
27.03,stress
20.66,stress
13.9,stress
7.61,stress
2.24,stress
3.53,stress
7.02,stress
9.37,stress
10.93,stress
12.13,stress
13.35,stress
14.79,stress
16.49,stress
18.23,stress
19.68,stress
20.54,stress
20.68,stress
20.11,stress
19.07,stress
17.81,stress
16.56,stress
15.49,stress
14.7,stress
14.19,stress
13.97,stress
13.94,stress
13.96,stress
13.79,stress
13.17,stress
11.96,stress
10.15,stress
7.94,stress
5.67,stress
3.69,stress
2.26,stress
1.43,stress
1.09,stress
1.01,stress
1.07,stress
1.17,stress
1.4,stress
1.79,stress
2.3,stress
2.77,stress
2.96,stress
2.69,stress
1.91,stress
0.67,stress
5.56,stress
10.1,stress
12.92,stress
14.11,stress
14.33,stress
14.4,stress
14.92,stress
16.02,stress
17.43,stress
18.67,stress
19.33,stress
19.25,stress
18.58,stress
17.64,stress
16.75,stress
16.18,stress
16.15,stress
16.79,stress
18.08,stress
19.82,stress
21.47,stress
22.33,stress
21.84,stress
19.73,stress
16.41,stress
12.78,stress
9.88,stress
8.41,stress
8.33,stress
8.87,stress
8.87,stress
7.44,stress
4.44,stress
4.65,stress
10.32,stress
14.39,stress
16.43,stress
16.28,stress
14.17,stress
10.69,stress
6.67,stress
2.98,stress
3.3,stress
7.76,stress
13.2,stress
18.75,stress
23.51,stress
26.67,stress
27.84,stress
27.07,stress
24.7,stress
21.23,stress
16.93,stress
11.89,stress
6.08,stress
14.25,stress
25.1,stress
30.88,stress
32.73,stress
32.53,stress
32.21,stress
33.12,stress
35.71,stress
39.51,stress
43.56,stress
47.0,stress
49.44,stress
51.05,stress
52.26,stress
53.39,stress
54.39,stress
54.92,stress
54.57,stress
53.17,stress
50.78,stress
47.48,stress
43.16,stress
37.49,stress
29.96,stress
20.38,stress
9.08,stress
7.59,stress
17.66,stress
28.01,stress
38.3,stress
48.04,stress
56.65,stress
63.48,stress
68.12,stress
70.64,stress
71.73,stress
72.42,stress
73.62,stress
75.69,stress
78.05,stress
79.36,stress
78.07,stress
73.05,stress
64.21,stress
52.62,stress
40.13,stress
28.76,stress
20.01,stress
14.53,stress
12.13,stress
12.12,stress
13.61,stress
15.72,stress
17.71,stress
18.95,stress
19.0,stress
17.6,stress
14.84,stress
10.98,stress
6.5,stress
1.86,stress
2.15,stress
5.31,stress
8.22,stress
10.69,stress
12.57,stress
13.8,stress
14.31,stress
14.17,stress
13.5,stress
12.4,stress
11.02,stress
9.56,stress
8.22,stress
7.22,stress
6.75,stress
6.86,stress
7.43,stress
8.12,stress
8.48,stress
8.12,stress
6.85,stress
4.82,stress
2.41,stress
2.07,stress
5.51,stress
8.26,stress
10.3,stress
11.73,stress
12.68,stress
13.34,stress
13.77,stress
13.95,stress
13.75,stress
13.08,stress
11.97,stress
10.66,stress
9.51,stress
8.89,stress
8.98,stress
9.69,stress
10.72,stress
11.61,stress
11.95,stress
11.56,stress
10.5,stress
9.05,stress
7.52,stress
6.11,stress
4.86,stress
3.65,stress
2.3,stress
0.62,stress
3.88,stress
7.31,stress
10.18,stress
12.52,stress
14.36,stress
15.79,stress
17.04,stress
18.37,stress
19.96,stress
21.81,stress
23.67,stress
25.15,stress
25.86,stress
25.5,stress
24.03,stress
21.7,stress
19.01,stress
16.59,stress
14.94,stress
14.33,stress
14.62,stress
15.3,stress
15.7,stress
15.2,stress
13.55,stress
10.94,stress
8.04,stress
5.67,stress
4.46,stress
4.63,stress
5.76,stress
6.98,stress
7.36,stress
6.23,stress
3.43,stress
2.69,stress
5.97,stress
7.09,stress
6.68,stress
6.06,stress
6.4,stress
7.98,stress
10.05,stress
11.4,stress
11.35,stress
10.29,stress
9.42,stress
10.0,stress
12.4,stress
15.74,stress
18.36,stress
18.79,stress
16.48,stress
12.05,stress
6.67,stress
1.33,stress
1.85,stress
2.8,stress
1.45,stress
6.5,stress
12.16,stress
13.99,stress
13.39,stress
11.6,stress
9.09,stress
5.71,stress
1.31,stress
5.73,stress
10.76,stress
12.96,stress
11.85,stress
8.02,stress
2.88,stress
1.73,stress
3.73,stress
